Sample_ID	Well_ID	Concentration	Type	Absorbance	Collection_date	Timepoint
803588	C4	1_mg_ml	Treatment	0.204	20200903	0
803588	C5	1_mg_ml	Treatment	0.21	20200903	0
803588	C8	0.1_mg_ml	Treatment	0.206	20200903	0
803588	C9	0.1_mg_ml	Treatment	0.207	20200903	0
803589	D4	1_mg_ml	Treatment	0.212	20200903	0
803589	D5	1_mg_ml	Treatment	0.221	20200903	0
803589	D8	0.1_mg_ml	Treatment	0.21	20200903	0
803589	D9	0.1_mg_ml	Treatment	0.204	20200903	0
803582	C2	1_mg_ml	Treatment	0.207	20200903	0
803582	C3	1_mg_ml	Treatment	0.216	20200903	0
803582	C6	0.1_mg_ml	Treatment	0.196	20200903	0
803582	C7	0.1_mg_ml	Treatment	0.205	20200903	0
803583	D2	1_mg_ml	Treatment	0.177	20200903	0
803583	D3	1_mg_ml	Treatment	0.198	20200903	0
803583	D6	0.1_mg_ml	Treatment	0.202	20200903	0
803583	D7	0.1_mg_ml	Treatment	0.205	20200903	0
803581	B2	1_mg_ml	Treatment	0.313	20200903	0
803581	B3	1_mg_ml	Treatment	0.331	20200903	0
803581	B6	0.1_mg_ml	Treatment	0.245	20200903	0
803581	B7	0.1_mg_ml	Treatment	0.24	20200903	0
803586	G2	1_mg_ml	Treatment	0.457	20200903	0
803586	G3	1_mg_ml	Treatment	0.406	20200903	0
803586	G6	0.1_mg_ml	Treatment	0.195	20200903	0
803586	G7	0.1_mg_ml	Treatment	0.198	20200903	0
803587	B4	1_mg_ml	Treatment	0.188	20200903	0
803587	B5	1_mg_ml	Treatment	0.204	20200903	0
803587	B8	0.1_mg_ml	Treatment	0.191	20200903	0
803587	B9	0.1_mg_ml	Treatment	0.189	20200903	0
803584	E2	1_mg_ml	Treatment	0.183	20200903	0
803584	E3	1_mg_ml	Treatment	0.195	20200903	0
803584	E6	0.1_mg_ml	Treatment	0.196	20200903	0
803584	E7	0.1_mg_ml	Treatment	0.215	20200903	0
803585	F2	1_mg_ml	Treatment	0.181	20200903	0
803585	F3	1_mg_ml	Treatment	0.192	20200903	0
803585	F6	0.1_mg_ml	Treatment	0.193	20200903	0
803585	F7	0.1_mg_ml	Treatment	0.203	20200903	0
